CustomerID,ProductID,Quantity,Price,Date,ProductCategory,DiscountApplied,Amount,MarketingPromotion,Promo Binary,City,lon,lat
862686,A,9,89.89839678,4/25/2011,Electronics,15.65243009,682.4440177,Yes,1,Sorsogon City,124.0147464,12.9927095
597692,B,2,66.76120952,4/27/2011,Electronics,6.19438602,125.251525,No,0,Lapu-Lapu,123.9649095,10.3168646
432133,D,2,57.32339543,4/29/2011,Electronics,17.4836099,94.60239318,No,0,Cadiz,123.3072,10.9555
925670,C,2,55.20790461,5/1/2011,Books,14.28094376,94.6473896,No,0,Tanjay,122.9663018,9.4957882
786158,B,6,65.56375354,5/3/2011,Books,4.190136668,376.899256,Yes,1,Batac,120.5940777,18.0460318
414615,A,3,56.49627976,5/5/2011,Home Decor,7.865162152,156.1582673,No,0,Malabon,120.9658454,14.6680747
951230,A,9,34.5431212,5/7/2011,Electronics,0.498128624,309.3394683,Yes,1,Iligan,124.2452422,8.2280209
645918,B,4,95.84852595,5/9/2011,Books,10.42265987,343.4342404,No,0,Canlaon,123.2195866,10.3857796
419179,A,1,96.22554316,5/11/2011,Books,17.39096736,79.49099036,No,0,Tagum,125.8093465,7.4471733
783289,B,4,25.0161434,5/13/2011,Books,5.441543998,94.61951579,No,0,Marikina,121.1028546,14.65073
761231,B,1,57.75353375,5/15/2011,Books,0.922215571,57.22092167,No,0,Legazpi,123.7437995,13.1390621
362503,D,5,81.06542904,5/17/2011,Electronics,11.46826616,358.8431494,No,0,Tanjay,122.9663018,9.4957882
852129,C,4,14.9298201,5/19/2011,Home Decor,2.357756999,58.3112449,No,0,San Carlos (Negros Occidental),123.4128956,10.4837342
96643,B,8,21.12064477,5/21/2011,Electronics,10.06954969,151.9511276,Yes,1,San Pablo,121.3257,14.0683
432478,B,8,59.0403695,5/23/2011,Electronics,6.977066065,439.3686713,Yes,1,Manila,120.9842195,14.5995124
81717,A,7,12.55054631,5/25/2011,Clothing,2.28790436,85.8438127,Yes,1,Bais,123.1211792,9.5915686
620519,C,3,84.96925878,5/27/2011,Home Decor,11.57986171,225.3898084,No,0,Tagaytay,120.9620361,14.1154117
736501,D,1,88.5849277,5/29/2011,Home Decor,4.905710957,84.2392072,No,0,Gingoog,125.0976355,8.8229902
419875,D,1,76.26794927,5/31/2011,Books,15.97466011,64.0844036,No,0,Tuguegarao,121.7270206,17.6131813
625357,C,3,84.01245835,6/2/2011,Home Decor,0.48887904,250.8052171,No,0,Tagaytay,120.9620361,14.1154117
607188,A,6,70.45414987,6/4/2011,Home Decor,7.791760023,389.7871895,Yes,1,Caloocan,121.0449768,14.7565784
340947,B,7,22.76800116,6/6/2011,Clothing,6.843799709,148.4686333,Yes,1,Valenzuela,120.9830225,14.7010556
111977,C,6,12.68690731,6/8/2011,Clothing,12.65040214,66.49177511,Yes,1,Davao City,125.6110248,7.0736114
801431,D,6,86.32759923,6/10/2011,Clothing,1.300670378,511.2285703,Yes,1,Taguig,121.0508645,14.5176184
730152,B,6,73.64447357,6/12/2011,Electronics,8.359967027,404.9269192,Yes,1,Dumaguete,123.3054467,9.3068402
902909,A,3,45.86153367,6/14/2011,Home Decor,9.873193257,124.0006075,No,0,Dumaguete,123.3054467,9.3068402
697666,A,6,81.71533694,6/16/2011,Books,14.52544089,419.0749438,Yes,1,Iriga,123.4180473,13.4205369
998579,B,8,14.79519959,6/18/2011,Home Decor,7.430131794,109.5671741,Yes,1,Tabuk,121.4589,17.4735
446524,C,2,38.71771886,6/20/2011,Books,3.772922175,74.51385892,No,0,Bais,123.1211792,9.5915686
802806,C,5,40.76647825,6/22/2011,Electronics,12.36321592,178.6321526,No,0,Iligan,124.2452422,8.2280209
580124,B,1,19.4387614,6/24/2011,Home Decor,16.31538868,16.26725192,No,0,Tabuk,121.4589,17.4735
861131,C,1,76.75269149,6/26/2011,Electronics,5.308225348,72.67848566,No,0,Iriga,123.4180473,13.4205369
315874,D,5,79.97742021,6/28/2011,Electronics,3.600990062,385.4872063,No,0,Palayan,121.1113286,15.5782871
607150,D,3,62.4853433,6/30/2011,Home Decor,6.643801092,175.0018241,No,0,Lipa,,
918182,C,4,47.60719696,7/2/2011,Home Decor,12.34694805,166.9166443,No,0,San Pablo,121.3257,14.0683
325659,D,3,64.6347207,7/4/2011,Electronics,2.066828216,189.8964962,No,0,Muntinlupa,121.0343247,14.4125897
247026,B,1,90.85442201,7/6/2011,Books,16.64368875,75.7328948,No,0,Danao,123.9527031,10.5417498
405747,B,1,42.19768111,7/8/2011,Home Decor,11.80625771,37.21571413,No,0,Taguig,121.0508645,14.5176184
967976,A,5,40.08224626,7/10/2011,Home Decor,18.70554248,162.9232233,No,0,Laoag,120.5926679,18.1960128
591053,C,6,66.04556861,7/12/2011,Books,12.79419488,345.5734191,Yes,1,Escalante,123.505601,10.8291458
403949,D,3,71.5274368,7/14/2011,Electronics,2.979097639,208.1896939,No,0,Cabuyao,121.1366715,14.2471423
780655,C,9,51.19738926,7/16/2011,Books,6.265948833,431.9044834,Yes,1,Kidapawan,125.0911341,7.010607
542627,A,5,87.36079116,7/18/2011,Books,7.950738073,402.0748174,No,0,Iloilo City,122.5621063,10.7201501
47782,C,8,41.70594997,7/20/2011,Home Decor,2.597474043,324.98119,Yes,1,Pagadian,123.4343445,7.8397033
208169,B,1,67.68255405,7/22/2011,Books,3.902409214,65.04130382,No,0,Tacloban,124.9616867,11.2543388
749246,A,5,70.10162803,7/24/2011,Books,7.649603176,323.6956583,No,0,Carcar,123.6399562,10.1151105
7454,D,3,36.53376378,7/26/2011,Home Decor,13.26205485,95.06590797,No,0,Malabon,120.9658454,14.6680747
825043,C,1,11.69662643,7/28/2011,Home Decor,8.555662721,10.69590252,No,0,Santa Rosa,121.1113,14.3122
275674,B,4,84.39510308,7/30/2011,Clothing,8.139836193,310.1019198,No,0,Angeles,,
736251,B,5,53.41763349,8/1/2011,Clothing,2.178605095,261.269371,No,0,Naga (Cebu),123.7572942,10.2084984
396655,D,7,18.59095783,8/3/2011,Clothing,9.763646213,117.4306174,Yes,1,Oroquieta,123.7982556,8.4859701
53274,D,1,96.18037255,8/5/2011,Books,8.553557654,87.95352893,No,0,Batac,120.5940777,18.0460318
565657,A,3,36.67843089,8/7/2011,Books,3.688704667,105.9764157,No,0,Canlaon,123.2195866,10.3857796
308665,C,2,52.70205365,8/9/2011,Clothing,19.93981136,84.38672714,No,0,Cotabato City,124.2310439,7.2046668
214841,C,9,53.56602427,8/11/2011,Electronics,7.086363955,447.9312675,Yes,1,Tagaytay,120.9620361,14.1154117
573255,D,6,43.37199746,8/13/2011,Books,17.08818288,215.7630673,Yes,1,Cebu City,123.8854366,10.3156992
46053,A,3,23.64244065,8/15/2011,Clothing,18.06540778,58.11401201,No,0,Malolos,120.8160376,14.8527393
533191,B,8,73.38623648,8/17/2011,Books,16.62283867,489.4988863,Yes,1,Iloilo City,122.5621063,10.7201501
362991,D,8,27.59375726,8/19/2011,Electronics,5.734294618,208.0915993,Yes,1,Tuguegarao,121.7270206,17.6131813
8745,C,2,71.40930943,8/21/2011,Electronics,5.987991613,134.266652,No,0,Zamboanga City,122.0790267,6.9214424
72046,B,6,82.18971796,8/23/2011,Home Decor,16.92529221,409.6732082,Yes,1,Himamaylan,122.8683684,10.0902184
985319,D,7,12.08188895,8/25/2011,Books,13.24572727,73.37088422,Yes,1,Talisay (Negros Occidental),123.0113568,10.7325049
857329,D,2,75.86061776,8/27/2011,Electronics,9.741656457,136.941074,No,0,Ormoc,124.6192702,11.0384275
249196,B,2,67.42298511,8/29/2011,Clothing,10.22370311,121.0597186,No,0,Navotas,120.9350106,14.6732182
782042,D,1,27.61959148,8/31/2011,Home Decor,10.22385177,24.79580538,No,0,Ligao,123.5379791,13.2407492
173636,B,8,65.81738229,9/2/2011,Books,1.394822333,519.1947739,Yes,1,Gingoog,125.0976355,8.8229902
177735,C,1,47.86944763,9/4/2011,Electronics,14.43713233,40.95847213,No,0,Para̱aque,121.0197486,14.4793208
535033,B,9,17.61327679,9/6/2011,Books,13.06162356,137.8142719,Yes,1,Cabadbaran,125.537603,9.1221925
987875,D,6,57.13193947,9/8/2011,Home Decor,6.002344008,322.2161036,Yes,1,Sagay,123.408176,10.8783445
273092,A,7,97.59568989,9/10/2011,Electronics,2.70379818,664.6982958,Yes,1,Bacoor,120.9736786,14.4129931
127821,C,7,68.39291902,9/12/2011,Books,14.68025411,408.468653,Yes,1,Ligao,123.5379791,13.2407492
858490,C,3,39.74902304,9/14/2011,Clothing,2.482519109,116.2867378,No,0,Sipalay,122.4920088,9.7197887
306808,B,2,60.71514794,9/16/2011,Home Decor,14.87279888,103.3702122,No,0,Quezon City,121.0437003,14.6760413
916450,C,9,76.40211399,9/18/2011,Electronics,14.12558824,590.4887936,Yes,1,Cebu City,123.8854366,10.3156992
957744,A,8,24.0617784,9/20/2011,Clothing,2.982324879,186.7534239,Yes,1,Maasin,124.8403408,10.1653546
347817,B,7,57.59457961,9/22/2011,Books,12.17447302,354.0792014,Yes,1,San Carlos (Pangasinan),120.3204873,15.8989343
355438,D,9,55.61784107,9/24/2011,Books,12.35742427,438.7041763,Yes,1,Bi̱an,121.0781493,14.3036345
441626,A,4,43.89024316,9/26/2011,Home Decor,10.61645138,156.9226273,No,0,Gingoog,125.0976355,8.8229902
444284,B,4,77.23590364,9/28/2011,Home Decor,6.994769144,287.3337219,No,0,Antipolo,121.1244847,14.6254827
338588,C,1,60.85096744,9/30/2011,Books,14.36787521,52.10797637,No,0,Legazpi,123.7437995,13.1390621
443604,D,8,72.90064153,10/2/2011,Home Decor,18.99235933,472.4407179,Yes,1,Sipalay,122.4920088,9.7197887
101654,A,3,63.63651333,10/4/2011,Electronics,0.295840335,190.3447526,No,0,Ilagan,121.8734492,17.1381186
701767,D,7,80.28457772,10/6/2011,Clothing,11.34169274,498.2526332,Yes,1,Ilagan,121.8734492,17.1381186
422955,A,2,67.05380013,10/8/2011,Clothing,10.49394333,120.0344247,No,0,Bayugan,125.7485898,8.7139756
371389,C,2,70.99672807,10/10/2011,Home Decor,7.944436912,130.7128756,No,0,Cabuyao,121.1366715,14.2471423
301008,B,7,30.29483383,10/12/2011,Books,14.15510808,182.0459715,Yes,1,Muntinlupa,121.0343247,14.4125897
757743,B,6,86.12817774,10/14/2011,Books,16.74172354,430.253018,Yes,1,Digos,,
872355,D,3,23.98362027,10/16/2011,Books,4.097102328,69.00296042,No,0,Sagay,123.408176,10.8783445
669575,C,9,40.58346826,10/18/2011,Books,9.276411749,331.3690078,Yes,1,Koronadal,124.8471625,6.4973963
641655,C,6,90.04652923,10/20/2011,Home Decor,1.862681708,530.215494,Yes,1,Bi̱an,121.0781493,14.3036345
980553,C,6,19.77268987,10/22/2011,Home Decor,15.45199653,100.3044871,Yes,1,Bogo,123.986149,11.0128292
185493,B,1,88.0010994,10/24/2011,Home Decor,19.29523943,71.02107657,No,0,Maasin,124.8403408,10.1653546
517250,B,4,52.7828757,10/26/2011,Home Decor,19.27881292,170.4278553,No,0,Dipolog,123.3373916,8.5142736
261536,A,6,26.52280074,10/28/2011,Books,1.293961431,157.0776356,Yes,1,Iligan,124.2452422,8.2280209
890389,D,6,76.34741802,10/30/2011,Home Decor,19.6789723,367.9381847,Yes,1,Antipolo,121.1244847,14.6254827
179348,A,5,35.54936471,11/1/2011,Electronics,9.49005323,160.8785554,No,0,General Santos,125.171618,6.1163861
518701,C,1,71.01182763,11/3/2011,Electronics,12.33072776,62.25555249,No,0,Bislig,126.2847751,8.2100558
6581,A,8,81.18060168,11/5/2011,Home Decor,9.329923315,588.8521104,Yes,1,Dumaguete,123.3054467,9.3068402
912701,B,5,61.23959324,11/7/2011,Clothing,15.46268456,258.8515405,No,0,Antipolo,121.1244847,14.6254827
388384,A,5,80.7398779,11/9/2011,Clothing,8.807598438,368.1431684,No,0,Vigan,120.3873299,17.5704898
729098,C,7,94.15416372,11/11/2011,Home Decor,3.952192053,633.0310724,Yes,1,Carcar,123.6399562,10.1151105
104515,D,4,59.5361578,11/13/2011,Clothing,19.97278783,190.5805093,No,0,Tandag,126.1588771,9.1011711
291028,B,6,23.71316974,11/15/2011,Books,17.93716581,116.758195,Yes,1,Calapan,121.1645706,13.3770935
861693,C,4,73.86415115,11/17/2011,Electronics,0.474248444,294.0554063,No,0,Talisay (Negros Occidental),123.0113568,10.7325049
863251,C,3,46.90662256,11/19/2011,Books,10.290627,126.238911,No,0,Lamitan,122.1064668,6.661519
280919,B,7,57.81725164,11/21/2011,Clothing,16.87796865,336.4121182,Yes,1,Tuguegarao,121.7270206,17.6131813
777763,B,8,66.41338252,11/23/2011,Books,3.343565852,513.5424588,Yes,1,Isabela,121.8107079,16.9753758
396017,C,4,74.5743394,11/25/2011,Clothing,18.68198558,242.5694883,No,0,Tanauan,121.1476147,14.0835445
513489,B,2,67.58133686,11/27/2011,Clothing,9.239428763,122.6744148,No,0,Naga (Camarines Sur),123.1948238,13.6217753
417217,A,3,30.95832318,11/29/2011,Books,6.79734177,86.56194043,No,0,Imus,120.9405057,14.4064221
733277,A,1,77.33493224,12/1/2011,Books,17.8762832,63.51032074,No,0,Tagbilaran,123.8730022,9.672948
292251,C,8,82.66078839,12/3/2011,Electronics,10.36354996,592.7535703,Yes,1,Para̱aque,121.0197486,14.4793208
797396,C,3,13.39060697,12/5/2011,Clothing,3.277027571,38.85537927,No,0,Para̱aque,121.0197486,14.4793208
300917,A,7,37.7328991,12/7/2011,Books,4.166108024,253.1263404,Yes,1,Calamba,121.163853,14.2126781
192560,D,5,98.00185161,12/9/2011,Books,15.78237052,412.6741814,No,0,Tagbilaran,123.8730022,9.672948
922005,A,5,25.99544971,12/11/2011,Home Decor,2.435012005,126.8122869,No,0,Antipolo,121.1244847,14.6254827
308377,D,7,26.45382107,12/13/2011,Books,18.28540035,151.3164379,Yes,1,Santiago,121.5487,16.688
956331,B,9,63.21920468,12/15/2011,Books,17.7597145,467.9248897,Yes,1,Naga (Camarines Sur),123.1948238,13.6217753
920365,B,5,40.43456325,12/17/2011,Books,3.60170816,194.8911414,No,0,Tandag,126.1588771,9.1011711
899572,B,1,69.14090097,12/19/2011,Clothing,16.21940645,57.92665721,No,0,Calamba,121.163853,14.2126781
345644,D,1,33.63806006,12/21/2011,Clothing,3.671651161,32.40298784,No,0,Valenzuela,120.9830225,14.7010556
575533,D,2,48.34006814,12/23/2011,Home Decor,3.809891834,92.99672767,No,0,Dumaguete,123.3054467,9.3068402
83734,B,6,99.85892545,12/25/2011,Electronics,0.458699413,596.4052389,Yes,1,Talisay (Negros Occidental),123.0113568,10.7325049
516337,B,9,43.60966726,12/27/2011,Clothing,0.419468048,390.8406478,Yes,1,Sorsogon City,124.0147464,12.9927095
544547,D,8,17.75492474,12/29/2011,Electronics,16.38602567,118.7647857,Yes,1,Tacurong,124.6787735,6.6879658
867803,A,5,76.81925433,12/31/2011,Books,11.20423015,341.0612414,No,0,Pagadian,123.4343445,7.8397033
367823,D,1,62.97186572,1/2/2012,Clothing,10.56383174,56.31962378,No,0,Santa Rosa,121.1113,14.3122
636002,B,7,50.01212997,1/4/2012,Home Decor,13.28852074,303.5638039,Yes,1,Gingoog,125.0976355,8.8229902
888297,C,5,91.78488433,1/6/2012,Home Decor,18.83586612,372.482032,No,0,Pasig,121.0784984,14.5736192
589022,B,6,23.19645922,1/8/2012,Electronics,12.68891638,121.5184794,Yes,1,Danao,123.9527031,10.5417498
802811,C,7,54.07595666,1/10/2012,Clothing,9.193841796,343.7300913,Yes,1,Marikina,121.1028546,14.65073
705690,A,3,27.26071509,1/12/2012,Clothing,10.4472124,73.23819086,No,0,Calapan,121.1645706,13.3770935
980389,C,3,17.51451463,1/14/2012,Books,13.00954121,45.70786989,No,0,Tayabas,121.6532692,14.0363869
317698,B,5,49.81183495,1/16/2012,Home Decor,7.227353661,231.0587874,No,0,Valencia,125.0943,7.9064
216454,D,6,95.26122858,1/18/2012,Books,8.687971368,521.9097619,Yes,1,Bi̱an,121.0781493,14.3036345
407043,D,9,74.98602744,1/20/2012,Electronics,2.048333702,661.0505703,Yes,1,Bi̱an,121.0781493,14.3036345
106136,C,5,31.10595494,1/22/2012,Books,8.872622477,141.7302049,No,0,Dasmari̱as,120.9589699,14.2990183
606023,A,1,51.63606692,1/24/2012,Electronics,19.70916301,41.45903032,No,0,Lucena,121.6234471,13.9413957
496490,A,4,81.77065774,1/26/2012,Books,5.071832932,310.4935464,No,0,San Jose,120.9919,15.7925
601467,B,5,27.58722188,1/28/2012,Home Decor,8.86963081,125.7016858,No,0,Tandag,126.1588771,9.1011711
466103,C,5,28.33269011,1/30/2012,Electronics,14.7703147,120.7393131,No,0,Tagaytay,120.9620361,14.1154117
86170,B,7,26.292736,2/1/2012,Home Decor,4.693633775,175.4105589,Yes,1,Batac,120.5940777,18.0460318
76217,D,4,64.66987698,2/3/2012,Books,19.28813761,208.7850485,No,0,Kidapawan,125.0911341,7.010607
654823,B,1,12.60558433,2/5/2012,Home Decor,14.92429827,10.72428932,No,0,San Fernando (La Union),120.3210331,16.6159132
550821,B,5,62.88591891,2/7/2012,Clothing,16.21930004,263.4313152,No,0,Laoag,120.5926679,18.1960128
873996,C,7,84.28327769,2/9/2012,Home Decor,10.1041783,530.3700152,Yes,1,Tabaco,,
161801,B,6,80.43869421,2/11/2012,Clothing,5.461509578,456.2731633,Yes,1,Mabalacat,120.5744387,15.2228709
373207,B,5,70.01481653,2/13/2012,Books,17.10321654,290.2001543,No,0,Imus,120.9405057,14.4064221
25210,A,4,29.75431181,2/15/2012,Electronics,13.07162357,103.4597607,No,0,Carcar,123.6399562,10.1151105
464629,C,2,83.47754967,2/17/2012,Clothing,18.72662119,135.6900503,No,0,Danao,123.9527031,10.5417498
445549,B,4,96.17188304,2/19/2012,Books,2.84479293,373.7439685,No,0,San Carlos (Negros Occidental),123.4128956,10.4837342
833220,A,3,26.54040963,2/21/2012,Clothing,10.42403462,71.32148442,No,0,Mu̱oz,,
661993,B,1,91.92954304,2/23/2012,Clothing,9.621314556,83.08471253,No,0,Tangub,123.6846987,8.09592
57725,C,8,86.76899984,2/25/2012,Home Decor,6.010994054,652.4265633,Yes,1,Pasig,121.0784984,14.5736192
138488,B,5,98.1352109,2/27/2012,Home Decor,8.770242829,447.642573,No,0,Dagupan,120.3333124,16.0432998
5979,A,4,38.73481582,2/29/2012,Electronics,1.882716531,152.0221962,No,0,El Salvador,124.5253,8.5644
885798,A,8,94.06643902,3/2/2012,Books,15.79702433,633.6539261,Yes,1,Butuan,125.5406234,8.9475377
856928,A,7,26.15661708,3/4/2012,Books,9.537173859,165.6341052,Yes,1,Oroquieta,123.7982556,8.4859701
189379,D,2,25.76592204,3/6/2012,Electronics,0.437649903,51.30631502,No,0,Talisay (Negros Occidental),123.0113568,10.7325049
803559,C,1,19.6289735,3/8/2012,Clothing,7.463824451,18.16390138,No,0,Bacolod,122.9510716,10.6713397
560633,D,4,48.49948859,3/10/2012,Clothing,13.36947394,168.0614484,No,0,Cabuyao,121.1366715,14.2471423
485080,B,8,11.0964139,3/12/2012,Home Decor,11.46480275,78.59385549,Yes,1,Olongapo,120.2842023,14.8386303
930934,B,2,44.32095619,3/14/2012,Clothing,12.65672597,77.42274845,No,0,San Fernando (La Union),120.3210331,16.6159132
198154,A,3,66.33335302,3/16/2012,Home Decor,4.607539359,189.831053,No,0,La Carlota,122.9208,10.4241
369787,C,1,17.04352946,3/18/2012,Clothing,14.83473527,14.51516698,No,0,Calbayog,124.5929574,12.0675749
513041,A,1,83.66274316,3/20/2012,Electronics,13.65082671,72.24208707,No,0,Tanjay,122.9663018,9.4957882
701393,B,3,36.34481361,3/22/2012,Home Decor,10.77626912,97.28459604,No,0,Panabo,125.6841178,7.3087068
111585,A,5,14.18099871,3/24/2012,Electronics,19.01853118,57.41990525,No,0,Tayabas,121.6532692,14.0363869
141677,C,3,43.7150656,3/26/2012,Books,19.16871997,106.0063413,No,0,Pasay,121.000815,14.5376736
126420,A,1,22.45930403,3/28/2012,Home Decor,4.80755665,21.37956027,No,0,Guihulngan,123.2716592,10.1206029
790627,B,1,81.57523051,3/30/2012,Home Decor,13.01520443,70.9580475,No,0,Dapitan,123.3945709,8.6253193
216098,C,8,40.06065704,4/1/2012,Home Decor,7.967683962,294.9500039,Yes,1,Bayawan,122.8535755,9.4498906
491410,D,2,20.53137459,4/3/2012,Books,8.004816511,37.77575146,No,0,San Juan,121.4077,13.8312
442613,A,3,50.82938768,4/5/2012,Electronics,10.96210926,135.772244,No,0,San Jose del Monte,121.072532,14.8142626
209534,A,2,50.6778989,4/7/2012,Clothing,0.0443271,101.3108697,No,0,General Santos,125.171618,6.1163861
435541,B,3,34.80485524,4/9/2012,Home Decor,7.033919307,97.07012944,No,0,Dagupan,120.3333124,16.0432998
949485,B,7,39.42967875,4/11/2012,Electronics,13.74970756,238.0574926,Yes,1,San Fernando (La Union),120.3210331,16.6159132
800058,D,1,79.19549824,4/13/2012,Electronics,17.54372324,65.30165921,No,0,Mu̱oz,,
689344,D,8,67.48520729,4/15/2012,Home Decor,11.09123209,480.0021306,Yes,1,Maasin,124.8403408,10.1653546
845595,B,2,29.31917531,4/17/2012,Electronics,5.712763055,55.28848058,No,0,Dipolog,123.3373916,8.5142736
117582,A,3,95.33659144,4/19/2012,Clothing,10.84129162,255.0026206,No,0,Dapitan,123.3945709,8.6253193
107127,B,9,37.42517727,4/21/2012,Books,3.143037922,326.2400078,Yes,1,Sipalay,122.4920088,9.7197887
196781,A,7,58.00954365,4/23/2012,Home Decor,2.52481999,395.8143497,Yes,1,San Jose,120.9919,15.7925
926755,C,4,61.40085365,4/25/2012,Clothing,13.63663883,212.111364,No,0,San Juan,121.4077,13.8312
259891,C,5,29.2299604,4/27/2012,Clothing,1.991268125,143.2395676,No,0,Bi̱an,121.0781493,14.3036345
390713,D,2,36.21028429,4/29/2012,Clothing,15.63197213,61.09980548,No,0,Angeles,,
153236,B,8,53.26243737,5/1/2012,Home Decor,8.842581784,388.4213023,Yes,1,Tayabas,121.6532692,14.0363869
560895,C,4,33.06894108,5/3/2012,Books,17.68244051,108.886181,No,0,Tagum,125.8093465,7.4471733
168850,C,9,37.50655844,5/5/2012,Books,5.244414786,319.8560305,Yes,1,Zamboanga City,122.0790267,6.9214424
995248,D,5,65.18348547,5/7/2012,Books,6.551581607,304.5646811,No,0,Naga (Camarines Sur),123.1948238,13.6217753
934921,D,9,76.0379029,5/9/2012,Home Decor,18.53496821,557.4987159,Yes,1,Lapu-Lapu,123.9649095,10.3168646
24419,C,4,82.08825103,5/11/2012,Books,0.247816367,327.5392916,No,0,Pagadian,123.4343445,7.8397033
105638,C,5,20.95478244,5/13/2012,Electronics,8.829619949,95.52277394,No,0,Bi̱an,121.0781493,14.3036345
727115,B,9,76.32977392,5/15/2012,Home Decor,11.48540459,608.0669151,Yes,1,Danao,123.9527031,10.5417498
135071,A,8,94.27291201,5/17/2012,Clothing,12.60533849,659.1159388,Yes,1,Tayabas,121.6532692,14.0363869
734459,C,3,62.2660307,5/19/2012,Home Decor,9.850931613,168.3967398,No,0,Bayawan,122.8535755,9.4498906
246017,C,1,64.4212206,5/21/2012,Home Decor,12.71370202,56.23089857,No,0,Angeles,,
812934,B,3,95.97911839,5/23/2012,Clothing,9.004144794,262.0110588,No,0,San Jose del Monte,121.072532,14.8142626
199263,C,4,88.24890379,5/25/2012,Home Decor,9.182079701,320.5832764,No,0,Iriga,123.4180473,13.4205369
532893,B,2,60.19022734,5/27/2012,Electronics,12.27993617,105.5978117,No,0,Tacloban,124.9616867,11.2543388
551421,D,1,78.92645848,5/29/2012,Electronics,4.496400362,75.37760892,No,0,Ozamiz,123.8458707,8.1459962
120891,D,7,26.2809106,5/31/2012,Home Decor,15.03465499,156.3076645,Yes,1,Ilagan,121.8734492,17.1381186
618265,B,8,47.1802475,6/2/2012,Electronics,15.22828881,319.9640252,Yes,1,Bi̱an,121.0781493,14.3036345
393337,C,7,74.38683336,6/4/2012,Electronics,5.353989061,492.8291931,Yes,1,Naga (Cebu),123.7572942,10.2084984
273592,B,5,35.972443,6/6/2012,Home Decor,0.536509718,178.8972368,No,0,Toledo,123.65,10.6713397
56773,A,1,50.85078695,6/8/2012,Books,9.565772432,45.98651639,No,0,Bi̱an,121.0781493,14.3036345
193610,D,7,25.54551486,6/10/2012,Books,10.95011344,159.237764,Yes,1,Passi,,
23275,C,7,90.80228469,6/12/2012,Electronics,17.73467079,522.891589,Yes,1,Tagbilaran,123.8730022,9.672948
240189,C,9,90.61015292,6/14/2012,Home Decor,8.934478019,742.6314785,Yes,1,Marikina,121.1028546,14.65073
542331,C,3,53.05233258,6/16/2012,Clothing,3.595036243,153.435246,No,0,Para̱aque,121.0197486,14.4793208
868624,B,9,27.28045665,6/18/2012,Books,10.07659226,220.7836464,Yes,1,Quezon City,121.0437003,14.6760413
699727,D,1,71.12901184,6/20/2012,Electronics,19.45219908,57.29285485,No,0,Trece Martires,120.868383,14.2822215
230280,A,1,29.21814607,6/22/2012,Books,15.61009074,24.65716696,No,0,Gingoog,125.0976355,8.8229902
905870,D,4,30.57351412,6/24/2012,Electronics,15.81929385,102.9480003,No,0,Tagaytay,120.9620361,14.1154117
533585,C,9,97.48418681,6/26/2012,Electronics,19.42244911,706.9533322,Yes,1,San Juan,121.4077,13.8312
361836,D,6,18.95872104,6/28/2012,Home Decor,7.663526505,105.0348866,Yes,1,Sipalay,122.4920088,9.7197887
29302,A,3,44.13176172,6/30/2012,Home Decor,17.9782214,108.5929677,No,0,Mu̱oz,,
759104,B,1,59.93872166,7/2/2012,Electronics,1.671889363,58.93661255,No,0,Alaminos,119.9856157,16.1505291
637997,C,4,19.70110056,7/4/2012,Electronics,6.330352954,73.81580542,No,0,Bais,123.1211792,9.5915686
979697,D,9,13.50487889,7/6/2012,Books,15.51168917,102.6903964,Yes,1,San Jose,120.9919,15.7925
286748,A,3,58.8104181,7/8/2012,Home Decor,4.651355715,168.2248091,No,0,San Juan,121.4077,13.8312
793090,A,9,20.31033314,7/10/2012,Home Decor,11.67799023,161.4464498,Yes,1,Cebu City,123.8854366,10.3156992
844241,B,7,32.60522305,7/12/2012,Electronics,10.91404634,203.3267173,Yes,1,Isabela,121.8107079,16.9753758
201549,C,4,54.75457179,7/14/2012,Electronics,14.71623217,186.7870475,No,0,Mu̱oz,,
498121,B,3,41.274807,7/16/2012,Books,2.396001358,120.8575862,No,0,Tuguegarao,121.7270206,17.6131813
748144,C,5,73.95002316,7/18/2012,Clothing,13.83782361,318.584747,No,0,Tangub,123.6846987,8.09592
792551,D,5,96.62087109,7/20/2012,Books,12.35363765,423.4233939,No,0,Gingoog,125.0976355,8.8229902
690537,A,3,77.78728795,7/22/2012,Home Decor,8.424208856,213.7029731,No,0,Dasmari̱as,120.9589699,14.2990183
493138,D,9,99.99928381,7/24/2012,Clothing,2.093143254,881.1553999,Yes,1,San Carlos (Negros Occidental),123.4128956,10.4837342
420832,B,4,45.00214296,7/26/2012,Clothing,2.188974939,176.0682293,No,0,Victorias,,
163532,D,5,37.47147882,7/28/2012,Books,18.62093954,152.469687,No,0,Cabadbaran,125.537603,9.1221925
256865,D,4,29.13267632,7/30/2012,Books,1.117556608,115.2284087,No,0,Tabaco,,
669959,D,5,89.63901912,8/1/2012,Books,9.843656272,404.076311,No,0,Bogo,123.986149,11.0128292
456263,D,7,45.09421533,8/3/2012,Clothing,3.871505114,303.4387333,Yes,1,Dagupan,120.3333124,16.0432998
109603,D,9,73.98477883,8/5/2012,Electronics,7.165427223,618.1510801,Yes,1,Ormoc,124.6192702,11.0384275
765714,D,7,70.7299351,8/7/2012,Electronics,19.87034796,396.7295562,Yes,1,Angeles,,
